source,period,Label,count
1000,2014,1,1
1001,2015,1,1
1002,2015,1,5
1003,2014,1,1
1003,2015,1,5
1003,2016,1,3
1004,2014,1,1
1005,2014,1,2
1005,2015,1,2
1005,2016,1,3
1005,2017,1,3
1006,2015,1,2
1006,2016,1,1
1007,2014,1,2
1008,2016,1,3
1008,2017,1,4
1009,2014,1,1
1009,2015,1,2
1009,2016,1,1
1010,2016,1,1
1010,2017,1,4
1011,2015,1,1
1013,2016,1,1
1014,2015,1,1
1015,2017,1,1
1016,2015,-1,1
1017,2014,1,3
1017,2016,1,4
1018,2016,-1,1
1018,2016,1,7
1019,2016,1,1
1020,2016,1,2
1021,2015,1,1
1022,2017,1,1
1023,2016,1,1
1024,2014,1,2
1024,2015,1,1
1024,2016,1,2
1025,2015,1,2
1027,2015,1,1
1028,2014,1,1
1029,2015,1,3
1029,2017,1,2
1030,2015,1,1
1030,2016,1,2
1031,2016,1,1
1032,2014,1,10
1032,2015,1,1
1033,2016,1,1
1034,2016,1,1
1035,2014,1,1
1036,2015,1,1
1038,2015,-1,1
1038,2017,1,1
1039,2014,1,10
1039,2015,1,2
1039,2016,1,2
1040,2017,1,1
1041,2016,1,2
1043,2016,1,1
1044,2015,1,1
1044,2016,-1,10
1044,2016,1,3
1044,2017,1,1
1045,2014,1,1
1046,2017,1,2
1048,2016,1,1
1049,2017,1,1
1051,2017,1,1
1052,2014,1,2
1052,2015,1,3
1052,2016,1,2
1052,2017,1,1
1053,2015,1,2
1053,2016,1,1
1054,2015,1,1
1054,2017,1,1
1055,2017,1,1
1056,2014,1,3
1057,2014,1,1
1057,2015,-1,5
1057,2015,1,7
1058,2014,1,5
1058,2015,-1,2
1058,2015,1,13
1058,2016,1,10
1058,2017,1,3
1059,2016,1,1
1060,2014,1,1
1060,2015,1,6
1060,2016,1,3
1060,2017,1,3
1061,2014,-1,2
1061,2014,1,2
1061,2016,1,1
1062,2016,1,1
1063,2014,1,21
1063,2015,-1,2
1063,2015,1,18
1063,2016,-1,1
1063,2016,1,21
1063,2017,1,4
1064,2015,-1,1
1064,2015,1,4
1064,2016,1,3
1064,2017,1,1
1066,2017,1,4
1067,2015,1,1
1068,2016,-1,1
1068,2016,1,1
1069,2015,1,1
1069,2016,1,4
1069,2017,1,1
1070,2016,1,1
1071,2014,1,1
1071,2016,1,1
1072,2014,1,1
1073,2016,1,24
1075,2016,1,1
1075,2017,1,1
1076,2014,1,3
1077,2016,1,1
1078,2017,1,1
1079,2017,1,1
1080,2015,-1,1
1080,2015,1,1
1080,2016,1,1
1081,2016,1,1
1083,2014,1,1
1083,2015,1,2
1083,2016,1,3
1084,2015,1,1
1084,2016,1,4
1085,2014,1,1
1085,2016,1,1
1086,2014,1,4
1086,2017,1,1
1087,2015,1,2
1087,2016,1,1
1088,2013,1,1
1088,2014,1,19
1089,2014,1,1
1089,2015,1,2
1089,2016,1,4
1090,2016,1,1
1092,2016,1,1
1092,2017,1,2
1093,2014,1,1
1094,2014,1,1
1095,2015,1,1
1096,2015,1,2
1098,2017,1,2
1099,2015,1,1
1099,2017,1,3
1100,2016,1,1
1101,2014,1,2
1101,2015,-1,1
1101,2015,1,9
1101,2016,1,2
1101,2017,1,3
1103,2016,1,1
1105,2014,1,6
1105,2015,1,11
1105,2016,1,8
1105,2017,1,6
1106,2015,1,3
1106,2017,1,2
1107,2016,1,1
1108,2016,1,14
1109,2014,1,2
1109,2015,1,2
1109,2016,1,2
1110,2016,1,26
1111,2017,1,1
1112,2015,1,1
1112,2016,1,1
1113,2014,1,2
1114,2014,1,1
1115,2014,1,1
1116,2016,1,1
1116,2017,1,8
1117,2014,1,15
1117,2015,1,7
1117,2016,1,5
1118,2015,1,2
1118,2017,1,1
1119,2014,1,1
1120,2016,1,1
1121,2014,1,1
1123,2014,1,2
1123,2015,1,1
1123,2016,1,1
1124,2017,1,2
1127,2016,1,2
1128,2014,-1,1
1128,2014,1,1
1128,2015,1,2
1128,2016,-1,2
1128,2016,1,3
1129,2016,-1,1
1129,2016,1,2
1130,2016,-1,2
1130,2016,1,15
1131,2015,1,1
1132,2016,-1,1
1132,2016,1,5
1133,2017,1,3
1134,2016,1,2
1134,2017,1,2
1135,2014,1,6
1135,2015,1,11
1135,2016,1,9
1135,2017,1,4
1136,2016,1,1
1137,2015,1,3
1138,2014,1,6
1139,2014,1,1
1139,2016,1,1
1140,2014,1,1
1141,2015,1,2
1142,2014,1,1
1142,2015,1,5
1142,2016,1,2
1142,2017,1,1
1143,2016,1,1
1144,2017,1,2
1145,2014,1,9
1145,2015,1,14
1145,2016,1,28
1145,2017,1,11
1146,2016,1,1
1147,2015,1,3
1148,2016,1,1
1148,2017,1,1
1149,2017,1,1
1150,2016,1,1
1150,2017,1,1
1151,2016,-1,1
1151,2016,1,2
1152,2016,1,1
1153,2016,1,1
1154,2015,1,1
1154,2016,1,4
1155,2016,1,1
1156,2015,1,1
1156,2016,1,16
1156,2017,1,7
1157,2014,1,2
1157,2015,1,1
1158,2016,1,1
1159,2016,1,6
1160,2014,-1,1
1160,2014,1,4
1161,2016,1,1
1163,2014,1,2
1163,2015,1,4
1163,2016,1,8
1163,2017,1,2
1164,2016,1,1
1165,2015,1,1
1166,2015,1,1
1167,2014,1,2
1168,2015,1,13
1168,2016,1,1
1168,2017,1,2
1172,2014,-1,1
1172,2014,1,11
1172,2015,1,3
1172,2016,1,1
1173,2016,1,2
1173,2017,1,1
1174,2017,1,1
1175,2015,1,12
1175,2016,-1,2
1175,2016,1,15
1175,2017,1,4
1176,2014,1,3
1176,2015,1,1
1177,2014,1,2
1177,2015,1,12
1177,2016,1,1
1178,2015,1,1
1178,2016,1,1
1179,2014,1,3
1179,2015,-1,1
1179,2015,1,2
1179,2016,1,5
1180,2014,1,1
1180,2015,1,1
1181,2016,1,1
1182,2015,1,1
1182,2016,1,2
1182,2017,1,2
1183,2016,1,1
1183,2017,1,1
1184,2014,1,6
1184,2015,1,9
1184,2016,1,10
1184,2017,-1,1
1184,2017,1,1
1185,2014,1,1
1186,2015,1,4
1186,2016,1,1
1187,2016,1,3
1188,2017,1,1
1189,2014,-1,4
1189,2014,1,7
1189,2015,-1,10
1189,2015,1,19
1189,2016,-1,13
1189,2016,1,11
1190,2015,1,2
1190,2016,1,1
1191,2016,1,1
1192,2016,-1,16
1192,2016,1,23
1193,2015,1,1
1193,2016,1,1
1194,2015,1,1
1194,2016,1,1
1195,2016,1,2
1196,2014,1,1
1197,2015,1,1
1198,2016,1,1
1200,2017,1,1
1201,2017,1,1
1203,2014,1,1
1204,2014,-1,2
1205,2014,1,2
1206,2015,1,3
1206,2016,1,1
1207,2016,-1,6
1207,2016,1,55
1207,2017,-1,3
1207,2017,1,17
1208,2016,-1,2
1208,2016,1,5
1208,2017,1,3
1209,2015,1,13
1209,2016,-1,1
1209,2016,1,12
1210,2017,-1,7
1210,2017,1,36
1211,2015,1,1
1211,2016,1,1
1211,2017,1,2
1212,2015,1,1
1212,2016,1,2
1213,2017,1,1
1214,2016,-1,6
1214,2016,1,72
1214,2017,-1,3
1214,2017,1,28
1215,2016,1,5
1216,2016,1,1
1217,2015,1,1
1218,2016,1,1
1219,2016,1,3
1219,2017,1,1
1222,2014,-1,1
1222,2014,1,7
1222,2015,-1,1
1222,2015,1,2
1222,2016,-1,3
1222,2016,1,4
1223,2015,1,2
1225,2015,1,1
1226,2016,1,1
1228,2014,1,2
1228,2015,1,1
1228,2016,1,1
1229,2014,1,2
1229,2015,1,1
1229,2016,1,2
1230,2014,1,1
1230,2016,1,1
1232,2016,1,1
1233,2017,1,1
1234,2017,1,1
1235,2015,1,1
1236,2015,1,1
1237,2017,1,1
1239,2014,1,1
1239,2015,1,1
1239,2016,1,2
1241,2016,1,4
1241,2017,1,2
1242,2016,1,1
1243,2015,1,1
1244,2015,1,1
1244,2016,1,2
1246,2014,1,8
1246,2015,1,6
1246,2016,1,5
1247,2016,1,2
1248,2016,1,6
1248,2017,1,6
1249,2017,1,1
1250,2015,1,1
1251,2016,1,6
1251,2017,1,1
1252,2015,1,1
1253,2017,1,1
1254,2015,1,1
1254,2016,1,2
1255,2014,1,1
1255,2015,1,1
1255,2016,1,2
1256,2016,1,1
1257,2014,1,1
1258,2015,1,1
1259,2015,1,1
1259,2016,1,2
1260,2016,-1,1
1262,2014,1,1
1263,2017,1,2
1264,2014,1,1
1264,2015,1,1
1264,2017,1,1
1265,2017,1,1
1266,2016,1,2
1267,2016,-1,1
1267,2016,1,8
1267,2017,1,1
1268,2015,1,1
1268,2016,1,3
1269,2015,1,2
1269,2016,1,4
1269,2017,1,1
1270,2016,1,2
1271,2015,1,1
1272,2015,1,1
1273,2016,1,3
1275,2014,1,1
1276,2016,1,1
1278,2015,1,1
1280,2016,1,1
1281,2016,1,1
1282,2014,1,1
1284,2016,1,1
1285,2016,1,5
1286,2014,-1,2
1286,2014,1,45
1286,2015,-1,1
1286,2015,1,23
1286,2016,1,2
1287,2016,1,1
1288,2016,1,1
1289,2015,1,1
1290,2014,-1,5
1290,2014,1,9
1290,2015,-1,15
1290,2015,1,8
1290,2016,1,1
1291,2016,1,1
1292,2015,-1,1
1294,2014,1,1
1294,2015,1,7
1294,2016,1,1
1294,2017,1,1
1295,2014,1,4
1296,2016,1,4
1297,2016,1,1
1298,2016,1,1
1300,2015,1,2
1301,2014,1,1
1302,2016,1,2
1303,2015,1,1
1304,2014,1,1
1305,2014,1,2
1305,2015,1,1
1306,2015,1,1
1307,2015,1,2
1307,2016,1,3
1308,2016,1,3
1309,2017,1,3
1310,2015,1,1
1311,2016,1,1
1312,2014,1,7
1312,2015,1,14
1312,2016,1,9
1312,2017,-1,1
1312,2017,1,1
1313,2015,1,1
1313,2016,1,3
1314,2017,1,2
1316,2016,1,1
1317,2015,1,1
1318,2016,1,1
1319,2016,1,9
1319,2017,1,4
1321,2014,1,1
1321,2016,1,1
1322,2014,1,1
1322,2015,1,1
1322,2016,1,1
1323,2014,1,1
1323,2015,1,4
1323,2016,1,1
1324,2016,-1,1
1325,2014,1,1
1326,2015,1,1
1327,2016,1,5
1329,2015,1,5
1330,2015,-1,1
1330,2015,1,13
1330,2016,1,8
1331,2016,1,1
1332,2015,1,1
1333,2014,-1,1
1333,2014,1,3
1333,2015,1,3
1333,2016,1,1
1335,2014,1,2
1335,2016,-1,1
1335,2016,1,2
1339,2016,1,1
1339,2017,1,2
1340,2015,1,1
1343,2017,-1,4
1343,2017,1,86
1344,2017,-1,1
1346,2014,1,2
1346,2016,1,2
1346,2017,1,1
1347,2015,1,2
1349,2016,1,1
1349,2017,1,1
1350,2015,1,3
1350,2016,1,7
1351,2015,1,1
1351,2016,1,1
1352,2015,1,1
1353,2014,1,1
1353,2015,1,4
1353,2016,1,3
1354,2015,1,1
1354,2016,1,1
1355,2015,1,1
1356,2017,1,1
1358,2015,1,4
1360,2014,1,2
1361,2015,1,5
1361,2016,1,20
1361,2017,1,6
1362,2014,1,1
1362,2015,1,1
1365,2014,1,2
1366,2014,1,1
1367,2014,1,3
1368,2016,1,1
1369,2015,1,1
1370,2014,1,1
1371,2014,1,1
1372,2016,1,1
1373,2016,1,1
1374,2016,1,1
1375,2017,1,1
1376,2016,1,1
1378,2014,1,10
1378,2015,1,22
1378,2016,-1,1
1378,2016,1,35
1378,2017,1,6
1379,2015,1,1
1379,2016,1,1
1380,2015,1,8
1380,2016,1,1
1380,2017,1,1
1382,2016,1,1
1383,2015,1,1
1384,2017,1,2
1386,2015,1,5
1386,2016,1,7
1387,2015,1,1
1388,2014,1,2
1388,2016,1,1
1389,2017,1,4
1390,2015,-1,1
1390,2015,1,3
1390,2016,1,10
1391,2017,1,1
1393,2016,1,2
1394,2016,1,1
1394,2017,-1,1
1394,2017,1,3
1395,2016,1,1
1396,2015,-1,1
1396,2015,1,3
1397,2014,-1,8
1397,2014,1,130
1397,2015,-1,14
1397,2015,1,150
1397,2016,-1,9
1397,2016,1,88
1397,2017,-1,3
1397,2017,1,25
1398,2016,1,1
1400,2016,1,2
1400,2017,1,1
1401,2015,1,1
1402,2017,1,1
1404,2014,1,1
1404,2016,1,1
1405,2016,1,1
1406,2016,1,3
1407,2015,1,4
1407,2016,1,2
1408,2015,1,3
1409,2016,1,1
1410,2016,1,1
1412,2014,1,1
1412,2015,1,1
1412,2016,1,2
1413,2015,-1,1
1413,2015,1,6
1414,2014,1,18
1414,2015,1,21
1414,2016,1,10
1414,2017,1,6
1415,2017,1,1
1416,2015,-1,1
1417,2017,1,10
1418,2014,1,1
1419,2015,1,1
1420,2016,1,1
1421,2015,1,1
1422,2014,1,9
1422,2015,1,6
1422,2016,-1,1
1422,2016,1,8
1423,2017,1,1
1425,2015,1,1
1426,2014,-1,1
1426,2014,1,3
1427,2014,1,12
1427,2015,1,1
1428,2014,1,1
1429,2016,1,1
1430,2016,1,3
1431,2014,1,1
1432,2015,1,2
1433,2015,1,4
1434,2017,1,1
1436,2015,1,2
1436,2016,1,3
1436,2017,1,1
1437,2014,1,1
1437,2015,1,1
1437,2017,1,1
1438,2016,1,3
1439,2015,1,1
1440,2014,-1,8
1440,2014,1,17
1440,2015,-1,6
1440,2015,1,14
1440,2016,-1,7
1440,2016,1,9
1440,2017,1,3
1441,2016,1,2
1442,2015,1,1
1442,2016,1,1
1443,2016,1,2
1443,2017,1,2
1444,2015,1,1
1445,2016,-1,7
1445,2016,1,28
1445,2017,-1,8
1445,2017,1,39
1446,2015,1,1
1446,2016,1,4
1447,2015,1,1
1448,2016,1,4
1448,2017,1,1
1451,2017,1,1
1453,2015,1,1
1453,2016,1,1
1453,2017,1,1
1454,2016,1,1
1455,2015,1,13
1456,2016,1,1
1457,2014,1,2
1458,2014,1,1
1459,2015,1,1
1460,2016,1,1
1461,2016,1,1
1462,2017,1,1
1463,2014,1,2
1464,2014,1,1
1465,2015,1,1
1465,2016,1,1
1466,2014,-1,1
1466,2014,1,104
1466,2015,-1,4
1466,2015,1,114
1466,2016,1,90
1466,2017,1,19
1467,2014,1,1
1467,2016,1,1
1468,2016,1,1
1469,2014,1,1
1469,2015,-1,1
1469,2015,1,2
1469,2016,1,8
1469,2017,1,1
1470,2017,1,2
1472,2014,1,1
1472,2017,1,1
1473,2016,1,1
1474,2015,1,2
1475,2015,1,1
1476,2015,1,1
1477,2015,1,1
1479,2014,1,2
1479,2015,1,6
1479,2016,1,6
1480,2016,1,1
1481,2017,1,4
1482,2016,1,4
1482,2017,1,1
1483,2014,1,2
1483,2015,1,1
1484,2015,1,1
1485,2015,1,1
1487,2015,1,2
1488,2014,1,10
1488,2015,1,7
1488,2016,1,6
1489,2014,-1,1
1489,2014,1,1
1489,2015,1,3
1490,2014,-1,1
1491,2015,1,1
1492,2014,-1,1
1492,2014,1,2
1492,2015,-1,1
1492,2015,1,6
1492,2016,1,2
1493,2014,1,10
1493,2015,-1,1
1493,2015,1,10
1493,2016,1,15
1493,2017,1,4
1495,2015,1,2
1496,2016,1,1
1498,2017,1,4
1499,2014,1,1
1499,2016,1,1
1500,2014,-1,1
1500,2014,1,1
1501,2015,1,1
1502,2014,1,1
1503,2016,1,1
1504,2016,-1,1
1504,2017,1,1
1505,2014,1,2
1505,2015,1,2
1505,2016,1,1
1506,2015,1,1
1507,2015,1,6
1507,2016,-1,2
1507,2016,1,22
1507,2017,1,10
1508,2015,1,7
1508,2016,-1,1
1508,2016,1,11
1509,2015,1,5
1510,2016,1,1
1511,2016,1,12
1512,2016,-1,1
1513,2014,1,1
1515,2016,-1,1
1515,2016,1,1
1516,2014,-1,1
1516,2014,1,19
1516,2015,-1,2
1516,2015,1,18
1516,2016,-1,1
1516,2016,1,10
1516,2017,1,5
1518,2014,1,1
1519,2016,1,2
1520,2015,1,2
1520,2017,1,1
1522,2015,1,2
1523,2014,1,4
1523,2015,1,25
1523,2016,1,23
1523,2017,-1,1
1523,2017,1,4
1524,2016,1,1
1525,2016,1,2
1525,2017,1,1
1526,2014,-1,3
1526,2014,1,7
1526,2016,1,1
1527,2014,1,11
1527,2015,1,10
1527,2016,1,4
1527,2017,1,1
1528,2014,1,1
1528,2015,-1,1
1528,2015,1,1
1528,2016,1,1
1529,2015,-1,1
1529,2015,1,3
1531,2014,-1,1
1531,2014,1,8
1531,2015,1,7
1531,2016,1,2
1531,2017,1,1
1532,2015,1,3
1534,2016,1,1
1535,2015,1,1
1535,2016,1,1
1536,2016,1,1
1537,2014,1,1
1538,2015,1,12
1538,2016,1,12
1538,2017,1,3
1539,2017,1,1
1540,2016,1,1
1540,2017,1,1
1541,2015,1,1
1542,2017,1,1
1543,2016,1,1
1544,2017,1,1
1547,2014,1,1
1548,2016,1,1
1549,2015,1,5
1550,2015,1,1
1551,2016,1,7
1552,2014,1,2
1552,2015,1,3
1552,2016,1,11
1552,2017,1,1
1553,2015,1,1
1553,2016,-1,1
1554,2014,1,1
1555,2014,1,1
1555,2015,1,1
1556,2016,1,1
1557,2017,-1,1
1557,2017,1,2
1559,2014,-1,1
1559,2014,1,18
1559,2015,-1,2
1559,2015,1,21
1559,2016,1,12
1559,2017,-1,1
1559,2017,1,6
1560,2014,1,11
1560,2016,-1,1
1560,2016,1,1
1561,2014,1,43
1561,2015,1,14
1561,2016,1,5
1562,2016,1,1
1563,2014,1,1
1564,2015,1,8
1564,2016,1,12
1565,2014,1,2
1566,2016,1,1
1567,2014,1,1
1567,2015,1,3
1567,2016,1,3
1568,2016,1,22
1568,2017,1,2
1569,2016,1,1
1571,2014,1,2
1571,2015,1,2
1571,2016,1,4
1571,2017,1,3
1572,2014,-1,1
1572,2014,1,7
1572,2015,1,21
1572,2016,1,11
1572,2017,1,2
1573,2014,1,1
1573,2015,1,8
1573,2016,1,1
1573,2017,1,2
1574,2016,-1,1
1574,2016,1,2
1574,2017,1,3
1575,2014,1,1
1576,2014,1,2
1576,2015,1,1
1577,2015,1,2
1578,2016,1,2
1579,2014,1,7
1579,2015,1,4
1579,2016,-1,1
1579,2016,1,4
1579,2017,1,6
1580,2016,1,1
1580,2017,1,1
1581,2014,1,2
1581,2015,1,1
1581,2016,1,5
1581,2017,1,1
1583,2015,1,1
1584,2015,1,1
1585,2014,1,1
1586,2014,1,1
1587,2014,1,1
1588,2014,1,1
1588,2015,1,1
1589,2015,1,1
1589,2016,1,1
1590,2014,1,1
1591,2015,1,2
1591,2016,1,9
1592,2016,-1,1
1592,2016,1,9
1592,2017,1,1
1593,2016,1,1
1594,2015,1,2
1595,2014,1,1
1595,2015,1,8
1595,2016,1,3
1597,2015,1,3
1598,2017,1,1
1599,2014,-1,1
1599,2014,1,73
1599,2015,-1,1
1599,2015,1,7
1599,2016,1,3
1599,2017,1,1
1600,2014,1,13
1600,2015,1,16
1600,2016,1,6
1600,2017,1,1
1601,2014,1,1
1602,2014,1,1
1602,2015,1,3
1602,2016,1,2
1603,2014,1,5
1605,2015,1,1
1605,2016,1,3
1606,2014,1,1
1608,2015,1,1
1608,2016,1,2
1609,2015,1,6
1609,2016,1,4
1611,2015,1,1
1613,2016,1,1
1617,2014,-1,1
1617,2014,1,18
1617,2015,-1,1
1617,2015,1,19
1617,2016,-1,1
1617,2016,1,40
1617,2017,-1,1
1617,2017,1,29
1618,2014,1,5
1618,2015,1,8
1618,2016,1,4
1618,2017,-1,1
1619,2016,1,3
1620,2015,1,1
1622,2016,1,1
1623,2014,-1,3
1623,2014,1,27
1623,2015,-1,7
1623,2015,1,75
1623,2016,-1,1
1623,2016,1,35
1623,2017,1,4
1624,2015,1,1
1625,2014,1,7
1625,2015,-1,1
1625,2015,1,6
1625,2016,1,10
1625,2017,1,4
1626,2015,1,1
1626,2016,1,3
1627,2017,1,1
1628,2015,1,1
1628,2016,1,4
1628,2017,1,1
1629,2014,1,3
1629,2015,1,1
1631,2014,1,1
1632,2014,1,5
1633,2014,1,13
1633,2015,-1,1
1633,2015,1,16
1633,2016,-1,1
1633,2016,1,9
1633,2017,1,5
1634,2017,1,3
1635,2015,1,1
1636,2017,1,3
1637,2017,1,1
1638,2014,1,3
1639,2016,1,1
1640,2014,1,1
1640,2015,1,1
1641,2016,1,1
1642,2016,1,2
1643,2014,1,1
1644,2016,1,1
1645,2016,1,2
1646,2015,1,1
1648,2015,1,2
1648,2016,1,7
1650,2014,-1,1
1650,2014,1,5
1650,2015,1,18
1650,2016,-1,2
1650,2016,1,33
1650,2017,-1,1
1650,2017,1,13
1651,2015,-1,2
1651,2015,1,5
1653,2014,1,2
1653,2015,1,3
1653,2016,1,1
1654,2014,1,1
1654,2015,-1,2
1654,2015,1,3
1654,2016,-1,4
1654,2016,1,32
1654,2017,-1,1
1654,2017,1,23
1655,2014,1,1
1656,2015,1,1
1658,2014,1,1
1660,2015,1,2
1661,2014,1,1
1663,2015,1,1
1663,2016,1,2
1664,2014,1,1
1666,2015,1,2
1668,2015,1,5
1669,2015,1,1
1670,2014,1,1
1670,2015,1,1
1670,2016,1,1
1671,2014,1,1
1671,2015,1,2
1672,2014,1,1
1672,2015,1,2
1673,2016,-1,7
1673,2016,1,42
1673,2017,-1,15
1673,2017,1,35
1674,2015,1,1
1675,2016,1,1
1676,2014,1,1
1676,2015,1,1
1677,2016,1,1
1678,2014,-1,14
1678,2014,1,82
1678,2015,-1,9
1678,2015,1,28
1678,2016,1,3
1679,2014,1,1
1680,2015,1,1
1681,2014,1,1
1681,2016,1,3
1681,2017,1,1
1682,2017,1,1
1683,2016,1,2
1684,2016,1,3
1684,2017,1,1
1685,2015,1,3
1685,2016,1,1
1686,2016,1,2
1687,2016,1,1
1687,2017,1,2
1688,2016,1,2
1688,2017,1,4
1689,2014,1,6
1689,2015,-1,1
1689,2015,1,7
1689,2016,1,9
1689,2017,1,1
1690,2017,-1,1
1691,2015,1,1
1692,2016,-1,1
1692,2016,1,3
1693,2015,1,1
1694,2016,1,2
1695,2014,1,1
1696,2014,1,1
1699,2015,1,1
1700,2014,1,5
1700,2015,-1,1
1700,2015,1,10
1700,2016,-1,1
1700,2016,1,13
1700,2017,1,9
1701,2017,1,1
1702,2014,1,1
1702,2015,1,1
1702,2016,1,1
1703,2015,1,1
1704,2017,1,1
1706,2015,1,1
1706,2016,1,1
1708,2015,1,1
1710,2016,1,13
1710,2017,1,1
1711,2014,1,1
1712,2014,1,1
1713,2016,1,1
1714,2016,1,1
1717,2014,1,2
1717,2015,1,10
1717,2016,1,8
1717,2017,1,4
1718,2015,1,1
1718,2016,1,1
1719,2015,1,1
1720,2014,1,1
1720,2015,1,1
1721,2016,1,1
1722,2014,1,1
1722,2016,1,3
1724,2015,1,1
1725,2014,1,1
1725,2015,1,1
1725,2016,1,2
1727,2014,1,2
1727,2015,1,5
1727,2016,1,3
1729,2014,1,1
1730,2016,1,1
1730,2017,1,1
1731,2016,1,4
1731,2017,1,2
1732,2014,1,5
1732,2015,1,6
1732,2016,1,1
1733,2015,1,1
1734,2017,1,1
1736,2014,1,1
1737,2017,1,2
1739,2014,1,1
1739,2015,1,4
1739,2016,1,19
1740,2014,1,1
1740,2015,1,1
1742,2015,1,1
1743,2015,1,1
1744,2015,1,1
1746,2015,1,1
1747,2015,-1,1
1747,2015,1,1
1747,2016,-1,2
1747,2016,1,5
1748,2014,1,1
1748,2015,1,1
1748,2016,1,1
1748,2017,1,1
1749,2015,1,1
1750,2014,-1,1
1750,2015,1,6
1751,2016,1,1
1752,2015,1,2
1753,2016,-1,2
1754,2014,1,1
1755,2016,1,2
1756,2014,1,1
1756,2015,-1,3
1756,2015,1,16
1756,2016,-1,3
1756,2016,1,6
1756,2017,1,4
1757,2016,1,1
1758,2014,1,2
1758,2015,1,1
1758,2016,1,1
1758,2017,1,1
1759,2017,1,1
1760,2016,1,1
1761,2014,1,4
1761,2015,1,4
1761,2016,1,7
1761,2017,1,1
1762,2015,1,1
1763,2016,-1,2
1763,2016,1,5
1764,2015,1,2
1765,2014,1,1
1765,2015,1,1
1765,2016,1,1
1766,2014,1,1
1768,2016,-1,1
1769,2015,1,1
1770,2014,1,7
1770,2015,1,11
1770,2016,1,6
1770,2017,1,5
1771,2014,1,2
1771,2015,1,4
1771,2016,1,1
1771,2017,1,1
1772,2016,1,6
1772,2017,1,1
1773,2016,1,3
1774,2014,1,7
1774,2015,-1,1
1774,2015,1,10
1774,2016,-1,1
1774,2016,1,5
1774,2017,1,5
1776,2014,1,1
1776,2015,1,3
1776,2016,1,6
1776,2017,1,4
1777,2015,1,1
1777,2016,1,1
1778,2014,1,1
1780,2014,1,1
1780,2015,1,4
1780,2016,-1,2
1780,2016,1,2
1780,2017,1,1
1781,2015,1,1
1782,2015,1,2
1784,2015,1,1
1785,2016,1,10
1785,2017,1,2
1786,2015,1,1
1787,2014,1,1
1788,2016,1,1
1790,2014,1,1
1790,2015,1,1
1790,2016,1,1
1791,2014,1,1
1793,2014,1,1
1794,2016,1,1
1795,2016,1,2
1796,2015,1,6
1796,2016,-1,3
1796,2016,1,12
1797,2014,1,6
1797,2015,1,3
1797,2016,1,3
1798,2016,1,1
1799,2016,-1,2
1799,2016,1,33
1799,2017,1,26
1800,2015,1,3
1800,2016,1,16
1800,2017,1,1
1801,2014,-1,1
1801,2014,1,2
1801,2015,-1,1
1801,2015,1,2
1802,2014,1,1
1802,2017,1,1
1803,2015,1,1
1803,2016,1,2
1804,2014,-1,3
1804,2014,1,57
1804,2015,1,55
1804,2016,-1,1
1804,2016,1,51
1804,2017,-1,1
1804,2017,1,21
1806,2014,1,1
1807,2015,1,1
1807,2016,-1,1
1808,2016,1,1
1808,2017,1,1
1811,2016,1,3
1812,2014,1,1
1813,2017,1,1
1814,2016,1,11
1815,2015,1,3
1815,2016,1,3
1816,2017,1,1
1817,2015,1,1
1818,2015,1,2
1818,2016,1,2
1819,2016,1,1
1820,2017,1,1
1821,2014,1,1
1821,2015,1,1
1821,2016,1,1
1822,2015,1,1
1824,2014,1,1
1825,2015,1,1
1826,2014,1,1
1826,2015,1,1
1827,2016,1,24
1827,2017,1,13
1828,2016,1,1
1832,2015,1,1
1833,2016,1,2
1834,2016,1,1
1836,2015,1,2
1837,2016,-1,1
1837,2016,1,18
1837,2017,1,3
1839,2016,1,2
1840,2017,-1,2
1841,2015,1,1
1841,2016,1,1
1841,2017,1,1
1842,2015,1,1
1844,2015,1,1
1845,2016,1,1
1846,2014,1,1
1847,2016,1,1
1847,2017,1,1
1851,2017,-1,2
1851,2017,1,6
1852,2017,1,2
1853,2014,1,1
1853,2015,1,2
1854,2016,1,1
1855,2014,1,1
1855,2016,1,2
1855,2017,1,1
1857,2015,1,2
1857,2016,1,2
1858,2014,1,1
1858,2015,1,1
1858,2017,1,1
1859,2015,1,1
1860,2015,1,1
1861,2016,1,1
1862,2014,1,1
1862,2015,1,3
1863,2014,1,1
1863,2015,1,1
1865,2016,1,2
1866,2016,1,1
1867,2014,1,1
1869,2015,1,1
1872,2014,1,1
1873,2015,1,1
1874,2014,1,1
1874,2017,1,1
1875,2015,1,2
1876,2014,1,1
1877,2014,1,3
1877,2015,1,3
1877,2016,1,11
1877,2017,1,3
1878,2015,1,2
1878,2017,1,8
1880,2016,1,1
1881,2015,1,1
1881,2016,1,1
1881,2017,1,1
1882,2015,1,1
1882,2016,1,1
1883,2016,1,1
1884,2016,1,2
1884,2017,1,1
1886,2014,1,1
1886,2015,-1,1
1886,2015,1,1
1887,2014,1,4
1887,2015,1,4
1887,2016,1,4
1887,2017,1,8
1888,2014,1,2
1888,2016,1,2
1889,2015,1,1
1890,2015,1,1
1891,2016,-1,2
1891,2016,1,14
1891,2017,-1,33
1891,2017,1,58
1892,2015,1,16
1892,2016,1,5
1893,2015,1,1
1894,2014,1,1
1896,2016,1,1
1897,2015,1,1
1898,2015,1,6
1899,2015,1,1
1900,2015,1,1
1901,2014,-1,1
1901,2014,1,1
1901,2015,-1,1
